timestamp,symbol,put_premium_bought,call_premium_bought,puts_bought,calls_bought,otm_put_oi,otm_call_oi,iv30,hv20,norm_25d_skew_30,net_option_delta,dtx1,dtx2_5,dtx6_30,underlying_price,underlying_change_pct,is_event_day,large_trade_count,total_trade_count,vix_front_month,vix_second_month,source_delay_minutes,source,underlying_group,asset_role
2026-05-27T10:42:57.343625+00:00,SMH,81998597.0,23680237.0,271337,19051,0,0,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T10:57:57.181842+00:00,SPY,78303047.0,55449545.0,970424,572611,0,0,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T10:57:57.181842+00:00,QQQ,120115927.0,38709552.0,871865,266142,0,0,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T10:57:57.181842+00:00,SOXX,9866255.0,11497800.0,53512,7880,271,0,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T10:57:57.181842+00:00,SMH,81998597.0,23680237.0,271337,19051,0,0,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:12:57.154906+00:00,SPY,78303047.0,55449545.0,970424,572611,405107,56380,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T11:12:57.154906+00:00,QQQ,120115927.0,38709552.0,871865,266142,152800,99953,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T11:12:57.154906+00:00,SOXX,9866255.0,11497800.0,53512,7880,42619,3547,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:12:57.154906+00:00,SMH,81998597.0,23680237.0,271337,19051,487549,5633,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:27:57.176355+00:00,SPY,78303047.0,55449545.0,970424,572611,405107,184994,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T11:27:57.176355+00:00,QQQ,120115927.0,38709552.0,871865,266142,152800,122556,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T11:27:57.176355+00:00,SOXX,9866255.0,11497800.0,53512,7880,97780,5149,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:27:57.176355+00:00,SMH,81998597.0,23680237.0,271337,19051,487549,5633,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:42:57.231366+00:00,SPY,78303047.0,55449545.0,970424,572611,405107,373025,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T11:42:57.231366+00:00,QQQ,120115927.0,38709552.0,871865,266142,469916,122556,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T11:42:57.231366+00:00,SOXX,9866255.0,11497800.0,53512,7880,97780,8767,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:42:57.231366+00:00,SMH,81998597.0,23680237.0,271337,19051,733822,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:57:57.452619+00:00,SPY,78303047.0,55449545.0,970424,572611,463606,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T11:57:57.452619+00:00,QQQ,120115927.0,38709552.0,871865,266142,821511,134467,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T11:57:57.452619+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T11:57:57.452619+00:00,SMH,81998597.0,23680237.0,271337,19051,733822,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:12:57.212165+00:00,SPY,78303047.0,55449545.0,970424,572611,463606,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T12:12:57.212165+00:00,QQQ,120115927.0,38709552.0,871865,266142,1030610,134467,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T12:12:57.212165+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:12:57.212165+00:00,SMH,81998597.0,23680237.0,271337,19051,733822,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:27:57.204776+00:00,SPY,78303047.0,55449545.0,970424,572611,785913,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T12:27:57.204776+00:00,QQQ,120115927.0,38709552.0,871865,266142,1033833,134467,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T12:27:57.204776+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:27:57.204776+00:00,SMH,81998597.0,23680237.0,271337,19051,733822,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:42:57.215003+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T12:42:57.215003+00:00,QQQ,120115927.0,38709552.0,871865,266142,1058269,134467,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T12:42:57.215003+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:42:57.215003+00:00,SMH,81998597.0,23680237.0,271337,19051,980308,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:57:57.242790+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T12:57:57.242790+00:00,QQQ,120115927.0,38709552.0,871865,266142,1058269,180743,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T12:57:57.242790+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T12:57:57.242790+00:00,SMH,81998597.0,23680237.0,271337,19051,980308,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
